Sigma Ratio Sc_solvent Sc_all Rho Emol nbonds A11 A12 A13 A14 A15 A22 A23 A24 A25 A33 A34 A35 A44 A45 A55 B Gamma rD kB Fsrp Rsrp Press1 Press2 Comp1 Comp2 Comp3 Comp4 Comp5
3.22155 0.241199 1.00571e+08 9.6498e+07 7.56 70964.342 3230 -47.22 -40.61 -113.8 -65.64 0.0 -58.75 -24.68 -56.99 0.0 -44.95 -42.7 0.0 -35.2 0.0 0.0 77.13 13.9 1.52 31.0 44.9 1.08 634.346 -0.489 0.945 0.024 0.024 0.007 0.0 
4.06377 0.192913 576.697 564.82 6.59 7508.6856 873 -46.05 -72.3 -23.02 -97.63 -65.39 -42.47 -23.36 -12.74 -64.13 -20.94 -37.27 -18.43 -37.75 -77.39 -36.22 71.75 12.52 1.0 10.6 86.2 1.1 360.864 -0.069 0.963 0.009 0.011 0.006 0.011 
0.312923 0.355221 1069.26 1046.25 7.38 22805.346 1311 -17.69 -3.54 -42.46 -29.01 0.0 -44.29 -41.19 -17.72 0.0 -25.99 -13.51 0.0 -34.56 0.0 0.0 29.0 14.25 1.58 24.3 59.0 1.06 262.164 0.345 0.959 0.001 0.017 0.023 0.0 
0.0212925 -0.450259 303.092 298.592 6.05 17559.191 654 -20.92 -8.58 -48.12 -31.38 0.0 -32.46 -53.23 -18.83 0.0 -18.8 -15.04 0.0 -15.4 0.0 0.0 37.65 12.94 1.45 40.4 36.7 1.1 131.569 0.16 0.981 0.005 0.008 0.006 0.0 
5.92717 0.349792 1626.21 1551.59 6.66 37954.257 2380 -52.22 -40.73 -119.58 -10.44 -38.64 -33.97 -28.53 -59.45 -60.81 -47.79 -111.35 -95.58 -16.74 -9.71 -59.82 48.03 15.72 1.37 21.4 61.2 1.1 169.727 -0.475 0.95 0.004 0.007 0.016 0.023 
6.63257 0.15672 999.022 978.783 7.44 33751.377 1152 -55.54 -38.32 -48.88 -124.96 -28.88 -38.3 -9.57 -40.21 -70.09 -40.3 -56.82 -75.76 -40.16 -20.88 -23.03 54.97 15.79 1.1 44.5 84.9 1.05 370.268 -0.385 0.964 0.003 0.012 0.019 0.002 
2.22737 0.35045 593.863 588.091 7.27 2143.6336 109 -34.24 -58.89 -15.07 -59.58 -14.72 -15.5 -31.62 -22.94 -33.17 -18.12 -33.16 -21.02 -43.13 -76.34 -10.41 56.78 13.0 1.17 28.2 64.1 1.05 470.072 -0.175 0.958 0.02 0.005 0.015 0.002 
6.03189 0.111597 54.8706 54.8225 6.68 1616.5699 49 -42.48 -77.74 -102.38 0.0 0.0 -26.91 -36.33 0.0 0.0 -14.04 0.0 0.0 0.0 0.0 0.0 36.49 13.19 1.06 51.4 87.1 1.02 117.988 -0.265 0.999 0.0 0.001 0.0 0.0 
13.0918 0.204906 6518.49 6306.15 7.68 76542.583 2963 -55.64 -135.21 -100.15 -134.09 -76.78 -59.55 -124.46 -49.43 -138.16 -23.16 -30.8 -33.58 -44.66 -107.63 -33.06 37.55 12.18 1.69 37.85 50.4 1.02 184.292 -1.08 0.95 0.009 0.015 0.002 0.024 
7.5418 0.216199 570.203 534.98 7.67 92309.344 4025 -38.12 -47.27 -13.34 -67.09 0.0 -44.45 -8.45 -40.45 0.0 -17.65 -23.3 0.0 -31.3 0.0 0.0 18.51 12.76 1.51 33.53 78.5 1.03 46.959 -0.753 0.933 0.022 0.024 0.021 0.0 
1.21006 0.380289 2140.8 2049.75 7.09 18339.58 1534 -22.32 -42.41 -3.35 -46.87 -19.42 -16.74 -2.01 -27.96 -8.2 -58.1 -33.7 -22.66 -25.4 -44.2 -40.34 66.65 15.45 1.38 15.7 30.4 1.05 585.312 0.401 0.93 0.021 0.021 0.011 0.017 
3.84233 0.199314 947.032 917.497 6.52 29017.716 1623 -36.71 -61.67 -31.94 -22.39 0.0 -44.3 -9.3 -108.09 0.0 -38.91 -57.59 0.0 -20.66 0.0 0.0 63.76 14.05 1.16 25.9 39.7 1.02 325.846 -0.19 0.966 0.005 0.023 0.006 0.0 
0.517055 0.281271 760.778 712.893 7.69 90550.584 3959 -27.88 -9.2 -45.17 -62.45 -55.76 -53.96 -41.55 -123.57 -100.37 -20.21 -21.42 -2.63 -12.43 -26.97 -50.97 31.48 14.43 1.29 33.1 98.4 1.09 278.343 -0.23 0.934 0.013 0.009 0.02 0.024 
6.69879 0.0556646 52.4618 49.9373 6.05 24124.271 880 -41.73 -15.86 -101.4 -66.35 -18.36 -37.02 -6.66 -73.3 -90.7 -50.56 -120.33 -106.18 -14.91 -11.63 -47.51 33.65 13.37 1.02 41.5 58.5 1.04 27.516 -0.255 0.917 0.025 0.022 0.016 0.02 
2.7921 0.937713 29342.2 28864.3 7.62 11649.4 1313 -25.12 -32.66 -60.29 0.0 0.0 -14.87 -4.31 0.0 0.0 -15.52 0.0 0.0 0.0 0.0 0.0 75.37 12.24 1.61 11.1 58.9 1.09 873.647 0.123 0.97 0.008 0.022 0.0 0.0 
8.07942 0.196474 2446.95 2416.31 6.72 5978.5833 664 -51.82 -19.69 -27.98 0.0 0.0 -26.04 -40.62 0.0 0.0 -31.95 0.0 0.0 0.0 0.0 0.0 64.43 15.62 1.39 11.0 72.5 1.06 319.607 -0.501 0.987 0.011 0.002 0.0 0.0 
0.00360545 0.550428 71.6528 70.1904 6.05 14049.761 945 -23.15 -44.68 -25.7 -25.7 0.0 -36.42 -9.47 -24.77 0.0 -14.03 -3.23 0.0 -59.09 0.0 0.0 35.36 15.89 1.03 20.2 40.8 1.08 111.328 0.017 0.97 0.008 0.009 0.013 0.0 
5.43076 0.149441 1846.06 1800.77 6.17 36975.685 1488 -48.16 -95.36 -110.77 0.0 0.0 -18.65 -38.42 0.0 0.0 -50.26 0.0 0.0 0.0 0.0 0.0 61.9 15.77 1.28 36.8 83.3 1.07 172.622 -0.378 0.969 0.014 0.017 0.0 0.0 
2.44332 0.174658 1402.78 1343.24 6.22 62245.804 2124 -32.6 -12.06 -55.75 0.0 0.0 -52.76 -109.21 0.0 0.0 -42.75 0.0 0.0 0.0 0.0 0.0 62.58 14.87 1.35 44.5 41.6 1.03 256.205 -0.24 0.956 0.019 0.025 0.0 0.0 
5.60415 0.230426 1015.96 976.512 6.12 52329.06 1897 -49.98 -17.99 -52.48 0.0 0.0 -20.5 -13.74 0.0 0.0 -32.74 0.0 0.0 0.0 0.0 0.0 50.06 13.12 1.42 41.6 28.4 1.03 105.667 -0.404 0.958 0.018 0.024 0.0 0.0 
8.19498 0.216702 6.70122e+10 6.54016e+10 7.93 80941.762 2292 -54.6 -103.74 -108.11 -60.06 0.0 -47.07 -83.78 -114.85 0.0 -12.44 -21.27 0.0 -41.9 0.0 0.0 58.22 15.65 1.4 53.5 96.0 1.1 470.457 -0.649 0.962 0.001 0.02 0.017 0.0 
7.60765 0.091302 53.8468 52.9306 6.35 10572.528 936 -44.18 -32.69 -90.57 0.0 0.0 -31.34 -43.56 0.0 0.0 -37.48 0.0 0.0 0.0 0.0 0.0 28.18 14.77 1.02 14.7 94.7 1.01 15.675 -0.316 0.981 0.008 0.011 0.0 0.0 
6.91824 0.127808 764.606 737.429 7.18 14452.543 1179 -55.47 -38.83 -107.61 -106.5 0.0 -57.99 -65.53 -23.78 0.0 -29.69 -13.95 0.0 -49.67 0.0 0.0 67.43 14.17 1.02 16.1 76.5 1.06 431.179 -0.297 0.939 0.016 0.024 0.021 0.0 
2.69321 0.446433 71.0412 69.6525 6.01 26760.807 925 -26.71 -47.54 -33.39 -53.15 0.0 -22.87 -37.05 -24.93 0.0 -27.21 -44.35 0.0 -35.0 0.0 0.0 18.12 13.06 1.29 44.0 64.6 1.06 6.886 -0.306 0.963 0.002 0.015 0.02 0.0 
9.34891 0.249056 1974.47 1889.29 6.78 86951.478 2847 -50.21 -100.92 -35.15 -57.24 -62.26 -18.78 -41.69 -9.39 -35.49 -25.95 -2.6 -61.76 -54.52 -21.81 -41.81 26.98 15.52 1.65 46.33 85.6 1.02 7.001 -1.283 0.946 0.01 0.004 0.021 0.019 
25.4499 0.137294 7450.76 7289.9 7.42 48080.526 1742 -58.29 -134.65 -44.88 0.0 0.0 -16.18 -22.65 0.0 0.0 -49.94 0.0 0.0 0.0 0.0 0.0 73.16 15.18 1.34 41.6 41.0 1.03 566.811 -0.965 0.97 0.018 0.012 0.0 0.0 
4.57555 0.0425037 473.532 462.508 6.44 7911.9792 790 -33.37 -8.34 -52.06 -7.68 0.0 -16.23 -16.88 -25.97 0.0 -42.46 -38.21 0.0 -50.54 0.0 0.0 32.7 12.25 1.45 12.7 25.1 1.1 101.086 -0.344 0.972 0.012 0.013 0.003 0.0 
2.77231 0.276222 2714.43 2622.35 6.67 62874.651 2498 -46.4 -71.92 -51.04 -53.36 -113.22 -17.48 -17.65 -22.55 -37.58 -16.3 -12.88 -24.45 -38.56 -58.23 -21.77 70.62 13.9 1.37 38.4 57.2 1.05 366.905 -0.393 0.951 0.007 0.019 0.008 0.015 
0.824524 0.293763 1772.88 1714.44 7.29 52019.825 1891 -28.64 -6.01 -6.3 -40.67 0.0 -35.66 -36.73 -82.02 0.0 -12.06 -26.41 0.0 -36.17 0.0 0.0 75.01 13.29 1.12 42.13 79.3 1.0 725.626 -0.026 0.966 0.023 0.004 0.007 0.0 
1.45588 0.344999 2279.89 2180.58 6.1 36397.299 1322 -19.03 -10.47 -39.96 -8.75 -34.63 -58.19 -130.93 -135.0 -132.09 -32.63 -44.7 -45.03 -56.09 -100.4 -13.44 62.94 12.65 1.35 42.1 47.5 1.09 279.909 0.956 0.951 0.018 0.007 0.021 0.003 
3.11015 0.296436 402.245 388.968 6.2 18633.21 580 -35.93 -31.98 -34.85 -19.76 0.0 -51.68 -107.49 -103.36 0.0 -23.27 -44.68 0.0 -34.1 0.0 0.0 54.3 15.63 1.08 49.8 62.1 1.07 192.402 -0.177 0.96 0.008 0.02 0.012 0.0 
6.44589 0.167872 206.083 203.694 6.27 10941.242 553 -35.15 -10.54 -65.03 0.0 0.0 -58.36 -33.85 0.0 0.0 -43.51 0.0 0.0 0.0 0.0 0.0 36.11 15.97 1.18 28.2 38.7 1.0 96.22 -0.269 0.988 0.006 0.006 0.0 0.0 
7.26582 0.154116 166.62 165.78 6.83 4823.9652 159 -43.93 -61.94 -106.75 -23.28 -90.94 -41.69 -64.2 -57.53 -90.05 -26.41 -33.8 -21.39 -24.84 -40.99 -29.97 38.69 14.19 1.13 46.6 36.0 1.05 136.935 -0.313 0.972 0.001 0.023 0.001 0.003 
5.19065 -0.121213 258.717 251.652 6.41 53270.231 1451 -40.96 -70.86 -66.36 -70.45 0.0 -15.98 -8.63 -30.36 0.0 -11.32 -8.15 0.0 -32.35 0.0 0.0 47.43 15.39 1.2 58.1 59.8 1.08 157.581 -0.301 0.958 0.013 0.013 0.016 0.0 
10.0867 0.0967865 127.887 127.767 7.26 1049.7864 55 -50.22 -26.62 0.0 0.0 0.0 -33.73 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 30.93 13.49 1.08 27.2 76.6 1.03 96.911 -0.404 0.999 0.001 0.0 0.0 0.0 
5.71697 0.187439 940.281 936.692 6.26 5421.9319 235 -40.05 -74.49 -79.3 -95.72 0.0 -10.98 -24.16 -4.61 0.0 -50.24 -30.65 0.0 -42.53 0.0 0.0 39.32 15.6 1.44 33.8 32.7 1.06 91.956 -0.499 0.985 0.007 0.003 0.005 0.0 
1.94561 0.275765 142.355 136.735 6.43 56918.245 1962 -23.72 -12.33 -27.28 -4.74 -17.32 -20.02 -49.05 -46.05 -38.04 -34.04 -71.82 -50.04 -40.05 -34.44 -54.44 17.31 13.31 1.37 44.77 74.4 1.07 37.491 -0.317 0.96 0.012 0.004 0.01 0.014 
8.02454 0.227017 1121.39 1100.31 7.91 8824.7471 579 -42.24 -12.67 -41.82 -59.98 -16.05 -24.87 -9.7 -50.24 -9.7 -35.58 -41.63 -21.35 -33.47 -12.05 -14.83 30.49 13.64 1.65 20.9 28.3 1.02 229.695 -0.952 0.957 0.011 0.005 0.017 0.01 
11.5365 0.253949 1572.18 1516.73 7.39 53715.545 1641 -53.05 -39.26 -126.26 -100.26 0.0 -37.04 -47.04 -45.93 0.0 -38.22 -32.87 0.0 -34.07 0.0 0.0 30.76 13.89 1.64 50.9 93.1 1.06 80.242 -1.151 0.948 0.023 0.013 0.016 0.0 
4.27181 -0.0384954 2879.37 2823.97 6.15 8552.0437 228 -43.87 -16.23 -77.65 0.0 0.0 -32.47 -40.59 0.0 0.0 -43.75 0.0 0.0 0.0 0.0 0.0 53.7 15.54 1.53 59.6 58.7 1.01 152.461 -0.515 0.973 0.022 0.005 0.0 0.0 
4.46169 0.252538 3489.98 3423.57 6.18 28122.589 1155 -43.16 -22.01 -33.23 0.0 0.0 -35.91 -36.99 0.0 0.0 -21.37 0.0 0.0 0.0 0.0 0.0 72.73 13.87 1.25 36.0 87.1 1.06 272.057 -0.258 0.976 0.005 0.019 0.0 0.0 
1.28427 0.339492 585.146 568.813 7.18 27325.529 1836 -15.4 -34.34 -35.73 0.0 0.0 -15.21 -30.42 0.0 0.0 -40.41 0.0 0.0 0.0 0.0 0.0 41.98 14.65 1.28 20.3 96.9 1.03 385.008 1.495 0.967 0.013 0.02 0.0 0.0 
0.0333071 0.333222 6935.48 6615.84 7.19 50624.581 2067 -13.19 -2.11 -16.36 -12.53 -1.85 -27.45 -56.0 -17.02 -50.78 -20.58 -2.88 -9.47 -15.3 -9.94 -23.46 54.37 15.63 1.67 36.2 97.0 1.01 542.603 3.013 0.941 0.009 0.013 0.024 0.013 
1.07585 -0.142651 348.413 344.313 7.75 1632.2478 60 -16.96 -2.37 -38.16 -42.4 0.0 -12.14 -24.89 -7.65 0.0 -43.46 -93.0 0.0 -55.91 0.0 0.0 17.05 12.67 1.58 40.9 64.7 1.1 162.891 0.049 0.981 0.013 0.005 0.001 0.0 
5.96228 0.143597 1014.88 966.823 6.31 60028.408 2435 -40.92 -79.79 -6.55 -79.38 0.0 -44.83 -7.62 -89.66 0.0 -43.0 -17.63 0.0 -15.29 0.0 0.0 24.75 12.03 1.63 37.53 76.3 1.06 5.714 -0.706 0.95 0.008 0.018 0.024 0.0 
0.816263 -0.431428 171.593 168.618 7.09 19596.161 830 -26.92 -65.15 -59.49 -28.54 -25.84 -13.63 -5.32 -20.04 -11.86 -18.67 -42.38 -8.96 -23.79 -45.2 -28.36 40.23 13.58 1.18 34.8 90.2 1.1 284.087 -0.137 0.955 0.005 0.025 0.001 0.014 
4.21645 0.202456 170.153 161.26 6.85 71942.787 2745 -21.92 -27.4 -52.39 -39.89 -7.67 -26.59 -3.46 -21.01 -28.98 -25.83 -36.16 -52.43 -31.39 -61.21 -56.62 15.07 13.25 1.27 39.33 39.8 1.02 41.069 -0.273 0.946 0.016 0.015 0.007 0.016 
4.14113 0.294954 1002.24 963.656 6.69 62686.405 2323 -33.38 -31.04 -18.36 -66.76 -61.75 -23.07 -14.76 -6.92 -51.91 -19.71 -48.09 -5.52 -47.11 -91.86 -25.09 24.99 14.39 1.59 42.55 43.7 1.01 64.358 -0.693 0.954 0.013 0.014 0.008 0.011 
7.4163 0.117313 301.127 299.066 6.6 14068.574 388 -46.72 -87.37 -31.3 -64.01 0.0 -15.16 -23.95 -29.11 0.0 -57.03 -18.82 0.0 -28.06 0.0 0.0 45.91 13.46 1.18 57.3 88.7 1.09 158.68 -0.326 0.981 0.011 0.002 0.006 0.0 
4.00191 0.288334 203.654 197.474 6.62 814.97902 48 -33.02 -30.05 -7.92 -70.33 -42.27 -34.08 -28.63 -20.45 -10.22 -21.06 -25.06 -2.11 -51.02 -17.35 -30.73 31.42 12.21 1.28 23.6 35.0 1.06 108.683 -0.239 0.943 0.01 0.024 0.022 0.001 
5.98277 0.160859 737.948 721.471 6.84 37143.287 1114 -59.52 -113.68 -83.33 0.0 0.0 -59.96 -19.79 0.0 0.0 -19.02 0.0 0.0 0.0 0.0 0.0 62.3 12.18 1.09 52.0 65.5 1.09 275.899 -0.347 0.958 0.021 0.021 0.0 0.0 
0.173174 0.427415 754.005 746.507 7.12 913.2953 104 -15.89 -21.77 -22.4 0.0 0.0 -53.49 -24.61 0.0 0.0 -37.47 0.0 0.0 0.0 0.0 0.0 22.21 14.89 1.61 10.9 90.7 1.06 165.701 0.599 0.986 0.012 0.002 0.0 0.0 
0.177681 0.216667 2102.88 2056.14 7.79 14760.449 1000 -22.12 -54.42 -51.76 -52.42 -3.32 -29.92 -23.34 -32.01 -65.52 -50.55 -14.66 -86.95 -16.39 -20.98 -14.08 28.11 12.41 1.7 20.0 50.6 1.06 291.755 -0.391 0.955 0.002 0.017 0.009 0.017 
0.839152 0.284775 60.4297 59.7315 7.88 22957.6 702 -28.38 -65.84 -65.56 -53.35 0.0 -37.78 -88.78 -43.07 0.0 -18.16 -35.78 0.0 -10.7 0.0 0.0 29.0 12.77 1.06 50.8 92.4 1.1 280.466 -0.17 0.979 0.002 0.006 0.013 0.0 
7.69595 0.260596 1300.88 1267.25 7.69 34212.372 1614 -55.54 -26.66 -22.77 -80.53 0.0 -18.24 -8.39 -29.0 0.0 -33.04 -80.95 0.0 -39.54 0.0 0.0 33.31 14.85 1.49 32.5 53.9 1.05 150.761 -0.886 0.972 0.002 0.01 0.016 0.0 
2.22106 0.313084 9382.85 9310.75 7.05 19079.5 517 -45.77 -70.03 -39.36 -69.57 0.0 -32.03 -63.42 -69.51 0.0 -28.14 -18.01 0.0 -25.82 0.0 0.0 65.51 15.3 1.62 58.4 32.5 1.01 444.804 -0.712 0.98 0.002 0.008 0.01 0.0 
0.376597 0.341976 748.317 716.699 6.85 59894.711 2607 -20.16 -25.2 -39.31 -38.3 0.0 -32.17 -20.59 -4.18 0.0 -43.35 -75.86 0.0 -33.77 0.0 0.0 53.32 14.49 1.26 34.07 30.8 1.07 392.217 0.606 0.951 0.005 0.023 0.021 0.0 
7.75029 -0.0131859 3870.69 3764.75 6.21 17984.547 533 -53.89 -9.16 -27.48 -22.63 0.0 -15.52 -26.69 -31.35 0.0 -20.08 -34.34 0.0 -37.3 0.0 0.0 62.63 13.35 1.5 52.7 70.3 1.03 183.802 -0.519 0.965 0.018 0.006 0.011 0.0 
3.08748 0.280187 10892.7 10624.3 6.1 38113.356 1883 -42.81 -106.17 -18.84 -87.33 0.0 -29.47 -41.26 -12.67 0.0 -30.67 -66.25 0.0 -45.37 0.0 0.0 70.53 14.12 1.56 32.07 42.0 1.09 227.722 -0.476 0.96 0.013 0.008 0.019 0.0 
1.53645 0.196971 3538.56 3452.12 6.22 16679.685 1087 -28.58 -36.58 -3.72 0.0 0.0 -56.66 -67.99 0.0 0.0 -35.92 0.0 0.0 0.0 0.0 0.0 73.45 14.34 1.28 20.9 43.4 1.05 341.565 -0.063 0.975 0.012 0.013 0.0 0.0 
4.06141 0.161259 1074.18 1061.86 6.83 18885.678 588 -40.82 -72.25 -48.98 -88.17 0.0 -19.53 -48.82 -36.52 0.0 -19.99 -47.98 0.0 -12.97 0.0 0.0 70.63 12.02 1.24 49.6 95.6 1.09 443.212 -0.242 0.97 0.015 0.004 0.011 0.0 
3.92963 0.456953 1058.68 1025.52 7.15 32722.833 1840 -35.76 -58.29 -47.56 -33.26 0.0 -27.3 -45.86 -14.2 0.0 -28.77 -69.62 0.0 -15.3 0.0 0.0 35.64 14.78 1.44 25.0 34.9 1.08 203.942 -0.513 0.948 0.019 0.02 0.013 0.0 
1.69803 0.35763 51.782 49.4093 7.71 48501.398 2672 -14.85 -27.47 -14.85 -30.15 -12.92 -20.61 -41.22 -40.4 -22.67 -15.9 -3.18 -33.23 -46.23 -111.88 -30.12 18.32 15.81 1.03 25.83 87.9 1.05 183.68 0.548 0.94 0.015 0.024 0.018 0.003 
3.22088 0.250839 6321.25 6066.82 6.5 79058.655 2440 -32.71 -37.62 -3.6 0.0 0.0 -13.42 -4.83 0.0 0.0 -12.0 0.0 0.0 0.0 0.0 0.0 60.83 12.38 1.6 50.2 90.9 1.05 320.955 -0.339 0.952 0.023 0.025 0.0 0.0 
4.38663 0.296307 1556.63 1539.18 6.91 8148.3666 648 -36.91 -91.91 -49.83 0.0 0.0 -32.75 -44.87 0.0 0.0 -49.6 0.0 0.0 0.0 0.0 0.0 31.24 14.34 1.64 16.7 90.7 1.01 117.005 -0.776 0.97 0.018 0.012 0.0 0.0 
3.15838 0.286184 2182.87 2166.99 6.2 12817.558 416 -32.43 -58.7 -43.13 0.0 0.0 -15.28 -26.59 0.0 0.0 -23.51 0.0 0.0 0.0 0.0 0.0 44.54 12.3 1.65 47.4 94.1 1.08 146.968 -0.434 0.983 0.008 0.009 0.0 0.0 
9.76811 0.248301 727.447 717.853 6.71 16789.39 679 -51.39 -122.31 -60.13 0.0 0.0 -38.0 -51.68 0.0 0.0 -41.51 0.0 0.0 0.0 0.0 0.0 31.51 14.31 1.54 36.6 28.9 1.03 27.924 -0.878 0.966 0.021 0.013 0.0 0.0 
2.8438 0.521642 10902.9 10760 7.53 18453.475 1058 -31.83 -57.61 -48.38 0.0 0.0 -11.45 -24.62 0.0 0.0 -27.82 0.0 0.0 0.0 0.0 0.0 76.42 12.83 1.45 24.4 97.9 1.09 812.497 -0.251 0.982 0.015 0.003 0.0 0.0 
0.334231 0.333981 2183.49 2153.24 7.33 6535.353 544 -12.86 -7.72 -30.86 -18.9 -20.45 -20.2 -18.18 -18.38 -8.48 -41.71 -103.44 -78.83 -33.04 -71.7 -18.8 76.33 14.75 1.13 15.7 62.5 1.08 835.099 3.736 0.967 0.001 0.022 0.005 0.005 
0.755773 0.334856 136.535 133.2 7.62 44338.284 1468 -10.76 -3.44 -4.84 0.0 0.0 -37.9 -73.15 0.0 0.0 -20.26 0.0 0.0 0.0 0.0 0.0 37.51 15.11 1.06 46.0 80.2 1.07 468.007 3.624 0.975 0.007 0.018 0.0 0.0 
3.74001 0.228219 215.931 207.187 6.41 54043.043 1875 -32.09 -78.3 -58.4 -30.16 -50.7 -47.09 -18.84 -113.02 -29.67 -17.89 -40.61 -44.72 -40.21 -94.49 -32.12 27.91 15.95 1.34 43.83 73.0 1.01 61.634 -0.402 0.95 0.012 0.015 0.012 0.011 
4.72605 -0.21453 570.037 559.08 6.45 35677.866 1005 -37.67 -65.55 -28.25 0.0 0.0 -46.78 -83.74 0.0 0.0 -54.48 0.0 0.0 0.0 0.0 0.0 61.38 15.22 1.15 55.7 75.8 1.01 287.258 -0.209 0.98 0.002 0.018 0.0 0.0 
4.54318 -0.471325 2299.23 2290.36 7.63 2657.8807 238 -42.67 -55.04 -58.03 0.0 0.0 -22.76 -27.77 0.0 0.0 -26.3 0.0 0.0 0.0 0.0 0.0 70.6 15.21 1.08 14.5 79.8 1.07 715.281 -0.236 0.987 0.009 0.004 0.0 0.0 
6.64544 0.23817 251.55 244.258 7.43 55758.022 1758 -35.91 -55.66 -67.15 -77.21 0.0 -39.49 -74.24 -72.27 0.0 -28.37 -56.74 0.0 -26.58 0.0 0.0 28.53 15.58 1.31 49.0 40.9 1.08 151.285 -0.48 0.952 0.011 0.017 0.02 0.0 
7.43243 0.137354 750.034 741.231 6 11217.445 664 -55.74 -115.38 -131.55 -35.67 0.0 -52.02 -25.49 -79.59 0.0 -48.55 -71.37 0.0 -23.87 0.0 0.0 58.25 13.47 1.2 23.6 75.2 1.03 103.415 -0.335 0.976 0.009 0.001 0.014 0.0 
0.811143 0.364638 1124.44 1077.47 6.55 50680.529 2288 -23.72 -42.22 -53.37 -43.41 -25.62 -21.56 -19.4 -40.1 -40.32 -58.2 -116.4 -95.45 -20.9 -35.95 -32.91 57.37 12.77 1.24 32.02 51.4 1.01 334.88 0.132 0.954 0.011 0.014 0.001 0.02 
5.37128 -0.0514711 76.2298 73.0847 7.17 35483.456 1900 -26.87 -16.93 -42.72 -32.51 -18.27 -46.94 -69.0 -98.1 -28.63 -26.54 -28.66 -47.77 -34.16 -16.06 -28.95 15.71 14.43 1.15 27.7 36.5 1.06 41.721 -0.308 0.957 0.009 0.011 0.019 0.004 
1.87615 0.292463 592.675 576.04 7.31 47842.111 1813 -25.71 -24.68 -38.82 -38.56 0.0 -31.89 -22.0 -55.17 0.0 -34.28 -79.87 0.0 -18.43 0.0 0.0 23.94 12.24 1.52 38.7 57.8 1.05 153.423 -0.408 0.968 0.019 0.005 0.008 0.0 
1.29696 0.276938 1201.4 1143.53 6.04 44009.794 2596 -31.9 -77.52 -55.82 -62.84 -72.09 -16.69 -19.36 -2.0 -36.22 -59.26 -72.89 -98.96 -27.78 -17.22 -23.54 35.42 13.13 1.42 26.77 44.9 1.09 66.203 -0.341 0.945 0.021 0.009 0.007 0.018 
5.05824 0.261626 722.72 699.847 7.05 45419.329 1756 -44.25 -20.8 -13.28 -90.71 0.0 -40.49 -74.1 -37.25 0.0 -14.97 -35.33 0.0 -39.38 0.0 0.0 27.27 13.11 1.55 37.1 77.7 1.07 66.061 -0.721 0.967 0.017 0.003 0.013 0.0 
0.511841 0.362554 543.672 531.927 7.19 42319.392 1379 -20.2 -18.58 -29.69 0.0 0.0 -19.03 -12.75 0.0 0.0 -23.55 0.0 0.0 0.0 0.0 0.0 43.36 13.59 1.35 47.2 56.8 1.07 382.613 0.426 0.973 0.013 0.014 0.0 0.0 
1.19678 0.402704 354.43 341.887 7.92 48289.227 2266 -30.15 -53.97 -35.58 -59.7 -6.93 -34.05 -56.86 -68.78 -83.08 -28.15 -23.08 -27.02 -22.24 -25.58 -10.2 34.49 13.07 1.16 32.27 67.0 1.05 364.544 -0.213 0.963 0.014 0.004 0.008 0.011 
13.3315 0.120215 106.042 105.634 7.48 1829.0405 49 -58.59 -31.05 -128.9 0.0 0.0 -53.13 -98.82 0.0 0.0 -30.47 0.0 0.0 0.0 0.0 0.0 30.82 15.89 1.02 59.0 78.9 1.06 73.547 -0.518 0.995 0.004 0.001 0.0 0.0 
1.07905 0.274659 6594.98 6332.65 6.05 20501.22 2129 -29.8 -4.17 -45.59 -71.52 0.0 -54.56 -126.03 -53.47 0.0 -20.97 -35.86 0.0 -39.2 0.0 0.0 75.94 12.11 1.48 12.2 37.9 1.06 292.779 -0.153 0.939 0.015 0.023 0.023 0.0 
2.6027 -0.435747 292.381 284.979 6.15 37874.462 1364 -30.78 -76.95 -38.48 0.0 0.0 -12.45 -22.16 0.0 0.0 -20.01 0.0 0.0 0.0 0.0 0.0 24.88 15.23 1.4 42.0 92.0 1.04 33.182 -0.439 0.971 0.012 0.017 0.0 0.0 
4.74025 0.202461 631.108 611.157 7.5 45802.06 1336 -41.99 -80.2 -69.7 -82.72 -39.05 -53.6 -126.5 -103.98 -56.82 -10.06 -9.76 -12.17 -34.12 -33.78 -21.74 44.09 15.09 1.18 53.7 64.5 1.03 327.004 -0.341 0.94 0.015 0.022 0.002 0.021 
5.83273 0.233255 1997.38 1960.1 6.06 8875.7076 378 -36.06 -78.61 -6.49 -51.57 -25.24 -16.64 -35.44 -29.62 -23.8 -39.03 -60.5 -24.98 -52.57 -45.21 -22.62 39.55 13.7 1.61 34.6 62.2 1.01 85.428 -0.601 0.957 0.012 0.008 0.015 0.008 
2.66238 0.268798 12319 12057.6 7.61 46393.453 1329 -45.55 -96.11 -64.68 -89.73 0.0 -29.42 -21.48 -7.36 0.0 -35.39 -60.87 0.0 -23.22 0.0 0.0 63.01 15.64 1.44 54.7 42.1 1.05 568.404 -0.571 0.953 0.024 0.003 0.02 0.0 
7.1209 0.125183 648.628 636.886 7.6 29072.063 1128 -31.41 -5.34 -77.58 -72.56 0.0 -46.36 -101.06 -56.1 0.0 -48.68 -75.94 0.0 -18.99 0.0 0.0 22.77 12.81 1.46 47.03 59.3 1.06 137.222 -0.517 0.981 0.008 0.001 0.01 0.0 
